entidad,pais_de_origen,anio,trimestre,fecha,millones_de_dolares
Puebla,Panamá,2023,4,2023-12-01,0
Puebla,Perú,2023,4,2023-12-01,-2.3119751463528391
Puebla,Polonia,2023,4,2023-12-01,0
Puebla,Portugal,2023,4,2023-12-01,0
Puebla,Reino Unido de la Gran Bretaña e Irlanda del Norte,2023,4,2023-12-01,-0.35719825668952926
Puebla,República Checa,2023,4,2023-12-01,0
Puebla,Singapur,2023,4,2023-12-01,0
Puebla,Suecia,2023,4,2023-12-01,0
Puebla,Suiza,2023,4,2023-12-01,0
Puebla,Uruguay,2023,4,2023-12-01,0
Puebla,"Venezuela, República Bolivariana de",2023,4,2023-12-01,0
Puebla,Otros países,2023,4,2023-12-01,0
Puebla,Alemania,2024,1,2024-03-01,754.10777299268011
Puebla,Argentina,2024,1,2024-03-01,40.577448746904864
Puebla,Australia,2024,1,2024-03-01,3.2594101092717946
Puebla,Austria,2024,1,2024-03-01,0
Puebla,Bélgica,2024,1,2024-03-01,0.0066513860593685609
Puebla,Brasil,2024,1,2024-03-01,0.15805031067807773
Puebla,Canadá,2024,1,2024-03-01,28.378308591825103
Puebla,Chile,2024,1,2024-03-01,0
Puebla,"China, República Popular de",2024,1,2024-03-01,0.54778359793986531
Puebla,Colombia,2024,1,2024-03-01,6.3759457107866853
Puebla,"Corea, República de",2024,1,2024-03-01,5.3832133600083143
Puebla,Costa Rica,2024,1,2024-03-01,0
Puebla,Dinamarca,2024,1,2024-03-01,0.4678629633736332
Puebla,Ecuador,2024,1,2024-03-01,0
Puebla,El Salvador,2024,1,2024-03-01,0
Puebla,España,2024,1,2024-03-01,8.7751022157838552
Puebla,Estados Unidos de América,2024,1,2024-03-01,-6.7003934150717441
Puebla,Federación de Rusia,2024,1,2024-03-01,0
Puebla,Finlandia,2024,1,2024-03-01,0
Puebla,Francia,2024,1,2024-03-01,2.2304825745162948
Puebla,Guatemala,2024,1,2024-03-01,0
Puebla,India,2024,1,2024-03-01,0.19752525816999084
Puebla,Indonesia,2024,1,2024-03-01,0
Puebla,Irlanda,2024,1,2024-03-01,0
Puebla,Israel,2024,1,2024-03-01,0
Puebla,Italia,2024,1,2024-03-01,0.0071005139657489141
Puebla,Japón,2024,1,2024-03-01,10.702665953983214
Puebla,Luxemburgo,2024,1,2024-03-01,0
Puebla,Noruega,2024,1,2024-03-01,0
Puebla,Nueva Zelandia,2024,1,2024-03-01,0
Puebla,Países Bajos,2024,1,2024-03-01,0.45164902677911323
Puebla,Panamá,2024,1,2024-03-01,0.10108358405334725
Puebla,Perú,2024,1,2024-03-01,0
Puebla,Polonia,2024,1,2024-03-01,0
Puebla,Portugal,2024,1,2024-03-01,0
Puebla,Reino Unido de la Gran Bretaña e Irlanda del Norte,2024,1,2024-03-01,9.5767595023755518
Puebla,República Checa,2024,1,2024-03-01,0
Puebla,Singapur,2024,1,2024-03-01,0
Puebla,Suecia,2024,1,2024-03-01,1.2868497134584373
Puebla,Suiza,2024,1,2024-03-01,-0.22975809157525601
Puebla,Uruguay,2024,1,2024-03-01,0
Puebla,"Venezuela, República Bolivariana de",2024,1,2024-03-01,0
Puebla,Otros países,2024,1,2024-03-01,0.00014191877670374154
Puebla,Alemania,2024,2,2024-06-01,188.13689004399913
Puebla,Argentina,2024,2,2024-06-01,-17.690442555846332
Puebla,Australia,2024,2,2024-06-01,0
Puebla,Austria,2024,2,2024-06-01,0
Puebla,Bélgica,2024,2,2024-06-01,25.486281329353286
Puebla,Brasil,2024,2,2024-06-01,0
Puebla,Canadá,2024,2,2024-06-01,-1.2108439276789698
Puebla,Chile,2024,2,2024-06-01,0
Puebla,"China, República Popular de",2024,2,2024-06-01,0
Puebla,Colombia,2024,2,2024-06-01,2.2547950658391094
Puebla,"Corea, República de",2024,2,2024-06-01,11.151941244642376
Puebla,Costa Rica,2024,2,2024-06-01,0
Puebla,Dinamarca,2024,2,2024-06-01,0.37152937399314495
Puebla,Ecuador,2024,2,2024-06-01,0
Puebla,El Salvador,2024,2,2024-06-01,0
Puebla,España,2024,2,2024-06-01,1.4021924571172639
Puebla,Estados Unidos de América,2024,2,2024-06-01,-146.63945228124962
Puebla,Federación de Rusia,2024,2,2024-06-01,0
Puebla,Finlandia,2024,2,2024-06-01,0
Puebla,Francia,2024,2,2024-06-01,-0.43651612076141971
Puebla,Guatemala,2024,2,2024-06-01,0
Puebla,India,2024,2,2024-06-01,4.0031137212334498
Puebla,Indonesia,2024,2,2024-06-01,0
Puebla,Irlanda,2024,2,2024-06-01,0
Puebla,Israel,2024,2,2024-06-01,0
Puebla,Italia,2024,2,2024-06-01,-0.040129088662612382
Puebla,Japón,2024,2,2024-06-01,-3.6172749117220331
Puebla,Luxemburgo,2024,2,2024-06-01,0
Puebla,Noruega,2024,2,2024-06-01,0
Puebla,Nueva Zelandia,2024,2,2024-06-01,0
Puebla,Países Bajos,2024,2,2024-06-01,-0.30675596106034703
Puebla,Panamá,2024,2,2024-06-01,0
Puebla,Perú,2024,2,2024-06-01,2.9178709637391838
Puebla,Polonia,2024,2,2024-06-01,0
Puebla,Portugal,2024,2,2024-06-01,0
Puebla,Reino Unido de la Gran Bretaña e Irlanda del Norte,2024,2,2024-06-01,4.0921354808822468
Puebla,República Checa,2024,2,2024-06-01,0
Puebla,Singapur,2024,2,2024-06-01,0
Puebla,Suecia,2024,2,2024-06-01,0
Puebla,Suiza,2024,2,2024-06-01,-3.1570384563349876
Puebla,Uruguay,2024,2,2024-06-01,0
Puebla,"Venezuela, República Bolivariana de",2024,2,2024-06-01,0
Puebla,Otros países,2024,2,2024-06-01,0.97067505854536229
Querétaro,Alemania,2006,1,2006-03-01,17.336099999999998
Querétaro,Argentina,2006,1,2006-03-01,9.9999999999999995e-07
Querétaro,Australia,2006,1,2006-03-01,0
Querétaro,Austria,2006,1,2006-03-01,0
Querétaro,Bélgica,2006,1,2006-03-01,0.23654600000000001
Querétaro,Belice,2006,1,2006-03-01,0
Querétaro,Brasil,2006,1,2006-03-01,0
Querétaro,Canadá,2006,1,2006-03-01,21.890910999999999
Querétaro,Chile,2006,1,2006-03-01,0
Querétaro,"China, República Popular de",2006,1,2006-03-01,0
Querétaro,Colombia,2006,1,2006-03-01,0.00086399999999999997
Querétaro,"Corea, República de",2006,1,2006-03-01,0.92213299999999998
Querétaro,Costa Rica,2006,1,2006-03-01,0
Querétaro,Dinamarca,2006,1,2006-03-01,0
Querétaro,Ecuador,2006,1,2006-03-01,0
Querétaro,El Salvador,2006,1,2006-03-01,0
Querétaro,España,2006,1,2006-03-01,222.00894300000002
Querétaro,Estados Unidos de América,2006,1,2006-03-01,-11.898535000000006
Querétaro,Federación de Rusia,2006,1,2006-03-01,0
Querétaro,Finlandia,2006,1,2006-03-01,-0.17267399999999999
Querétaro,Francia,2006,1,2006-03-01,31.824949
Querétaro,Guatemala,2006,1,2006-03-01,0
Querétaro,Hong Kong,2006,1,2006-03-01,0
Querétaro,India,2006,1,2006-03-01,0
Querétaro,Irlanda,2006,1,2006-03-01,0
Querétaro,Israel,2006,1,2006-03-01,0
Querétaro,Italia,2006,1,2006-03-01,1.8088199999999999
Querétaro,Japón,2006,1,2006-03-01,6.522441999999999
Querétaro,Luxemburgo,2006,1,2006-03-01,0.0053089999999999995
Querétaro,Nicaragua,2006,1,2006-03-01,0
Querétaro,Noruega,2006,1,2006-03-01,0
Querétaro,Nueva Zelandia,2006,1,2006-03-01,0
Querétaro,Países Bajos,2006,1,2006-03-01,-0.46729999999999999
Querétaro,Panamá,2006,1,2006-03-01,0
Querétaro,Perú,2006,1,2006-03-01,0
Querétaro,Polonia,2006,1,2006-03-01,0
Querétaro,Portugal,2006,1,2006-03-01,0.0046600000000000001
Querétaro,Reino Unido de la Gran Bretaña e Irlanda del Norte,2006,1,2006-03-01,22.950961999999997
Querétaro,República Checa,2006,1,2006-03-01,0
Querétaro,Singapur,2006,1,2006-03-01,0
Querétaro,Sudáfrica,2006,1,2006-03-01,0
Querétaro,Suecia,2006,1,2006-03-01,-0.015613999999999994
Querétaro,Suiza,2006,1,2006-03-01,-0.072342000000000004
Querétaro,Taiwán,2006,1,2006-03-01,0
Querétaro,Uruguay,2006,1,2006-03-01,0
Querétaro,"Venezuela, República Bolivariana de",2006,1,2006-03-01,0
Querétaro,Otros países,2006,1,2006-03-01,1.7777840000000003
Querétaro,Alemania,2006,2,2006-06-01,36.281219
Querétaro,Argentina,2006,2,2006-06-01,0.049585999999999998
Querétaro,Australia,2006,2,2006-06-01,0
Querétaro,Austria,2006,2,2006-06-01,0
Querétaro,Bélgica,2006,2,2006-06-01,1.105315
Querétaro,Belice,2006,2,2006-06-01,0
Querétaro,Brasil,2006,2,2006-06-01,-5.5621740000000006
Querétaro,Canadá,2006,2,2006-06-01,31.374303999999995
Querétaro,Chile,2006,2,2006-06-01,0
Querétaro,"China, República Popular de",2006,2,2006-06-01,0
Querétaro,Colombia,2006,2,2006-06-01,0.54667500000000002
Querétaro,"Corea, República de",2006,2,2006-06-01,1.336155
Querétaro,Costa Rica,2006,2,2006-06-01,0
Querétaro,Dinamarca,2006,2,2006-06-01,0
Querétaro,Ecuador,2006,2,2006-06-01,0
Querétaro,El Salvador,2006,2,2006-06-01,0
Querétaro,España,2006,2,2006-06-01,1.467665
Querétaro,Estados Unidos de América,2006,2,2006-06-01,36.11394300000002
Querétaro,Federación de Rusia,2006,2,2006-06-01,0
Querétaro,Finlandia,2006,2,2006-06-01,-0.23746800000000001
Querétaro,Francia,2006,2,2006-06-01,-11.887008
Querétaro,Guatemala,2006,2,2006-06-01,0
Querétaro,Hong Kong,2006,2,2006-06-01,0
Querétaro,India,2006,2,2006-06-01,0
Querétaro,Irlanda,2006,2,2006-06-01,0
Querétaro,Israel,2006,2,2006-06-01,0
Querétaro,Italia,2006,2,2006-06-01,0.14968599999999999
Querétaro,Japón,2006,2,2006-06-01,-0.035584000000000011
Querétaro,Luxemburgo,2006,2,2006-06-01,0
Querétaro,Nicaragua,2006,2,2006-06-01,0
Querétaro,Noruega,2006,2,2006-06-01,0
Querétaro,Nueva Zelandia,2006,2,2006-06-01,0
Querétaro,Países Bajos,2006,2,2006-06-01,-0.498336
Querétaro,Panamá,2006,2,2006-06-01,0
Querétaro,Perú,2006,2,2006-06-01,0
Querétaro,Polonia,2006,2,2006-06-01,0
Querétaro,Portugal,2006,2,2006-06-01,0
Querétaro,Reino Unido de la Gran Bretaña e Irlanda del Norte,2006,2,2006-06-01,4.3013750000000002
Querétaro,República Checa,2006,2,2006-06-01,0
Querétaro,Singapur,2006,2,2006-06-01,0
Querétaro,Sudáfrica,2006,2,2006-06-01,0
Querétaro,Suecia,2006,2,2006-06-01,1.816354
Querétaro,Suiza,2006,2,2006-06-01,54.896386999999997
Querétaro,Taiwán,2006,2,2006-06-01,0
Querétaro,Uruguay,2006,2,2006-06-01,0
Querétaro,"Venezuela, República Bolivariana de",2006,2,2006-06-01,0
Querétaro,Otros países,2006,2,2006-06-01,0.0018239999999999999
Querétaro,Alemania,2006,3,2006-09-01,4.8490340000000005
Querétaro,Argentina,2006,3,2006-09-01,0.0024510000000000001
Querétaro,Australia,2006,3,2006-09-01,0
Querétaro,Austria,2006,3,2006-09-01,0
Querétaro,Bélgica,2006,3,2006-09-01,0.35026799999999997
Querétaro,Belice,2006,3,2006-09-01,0
Querétaro,Brasil,2006,3,2006-09-01,1.114158
Querétaro,Canadá,2006,3,2006-09-01,9.1073889999999995
Querétaro,Chile,2006,3,2006-09-01,0
Querétaro,"China, República Popular de",2006,3,2006-09-01,0
Querétaro,Colombia,2006,3,2006-09-01,0.14273900000000009
Querétaro,"Corea, República de",2006,3,2006-09-01,0.96258499999999991
Querétaro,Costa Rica,2006,3,2006-09-01,0
Querétaro,Dinamarca,2006,3,2006-09-01,0
Querétaro,Ecuador,2006,3,2006-09-01,0.0023
Querétaro,El Salvador,2006,3,2006-09-01,0
Querétaro,España,2006,3,2006-09-01,5.1992690000000001
Querétaro,Estados Unidos de América,2006,3,2006-09-01,108.34193000000005
Querétaro,Federación de Rusia,2006,3,2006-09-01,0
Querétaro,Finlandia,2006,3,2006-09-01,-0.44280900000000001
Querétaro,Francia,2006,3,2006-09-01,1.594109
Querétaro,Guatemala,2006,3,2006-09-01,0
Querétaro,Hong Kong,2006,3,2006-09-01,0
Querétaro,India,2006,3,2006-09-01,0
Querétaro,Irlanda,2006,3,2006-09-01,0
Querétaro,Israel,2006,3,2006-09-01,0
Querétaro,Italia,2006,3,2006-09-01,0.35881999999999997
Querétaro,Japón,2006,3,2006-09-01,4.2098100000000001
Querétaro,Luxemburgo,2006,3,2006-09-01,0
Querétaro,Nicaragua,2006,3,2006-09-01,0
Querétaro,Noruega,2006,3,2006-09-01,1.063804
Querétaro,Nueva Zelandia,2006,3,2006-09-01,0
Querétaro,Países Bajos,2006,3,2006-09-01,-0.56577
Querétaro,Panamá,2006,3,2006-09-01,0
Querétaro,Perú,2006,3,2006-09-01,0
Querétaro,Polonia,2006,3,2006-09-01,0
Querétaro,Portugal,2006,3,2006-09-01,0
Querétaro,Reino Unido de la Gran Bretaña e Irlanda del Norte,2006,3,2006-09-01,4.9257739999999997
Querétaro,República Checa,2006,3,2006-09-01,0.0022720000000000001
Querétaro,Singapur,2006,3,2006-09-01,0
Querétaro,Sudáfrica,2006,3,2006-09-01,0
Querétaro,Suecia,2006,3,2006-09-01,1.348868
Querétaro,Suiza,2006,3,2006-09-01,0.14256099999999999
Querétaro,Taiwán,2006,3,2006-09-01,0
Querétaro,Uruguay,2006,3,2006-09-01,0
Querétaro,"Venezuela, República Bolivariana de",2006,3,2006-09-01,0
Querétaro,Otros países,2006,3,2006-09-01,-1.2224990000000002
Querétaro,Alemania,2006,4,2006-12-01,42.945768999999999
Querétaro,Argentina,2006,4,2006-12-01,0.000145
Querétaro,Australia,2006,4,2006-12-01,0
Querétaro,Austria,2006,4,2006-12-01,0
Querétaro,Bélgica,2006,4,2006-12-01,1.0000000000000001e-05
Querétaro,Belice,2006,4,2006-12-01,0
Querétaro,Brasil,2006,4,2006-12-01,10.022670999999999
Querétaro,Canadá,2006,4,2006-12-01,3.841113
Querétaro,Chile,2006,4,2006-12-01,0
Querétaro,"China, República Popular de",2006,4,2006-12-01,0.22180799999999998
Querétaro,Colombia,2006,4,2006-12-01,0.23920099999999997
Querétaro,"Corea, República de",2006,4,2006-12-01,0.7746599999999999
Querétaro,Costa Rica,2006,4,2006-12-01,0
Querétaro,Dinamarca,2006,4,2006-12-01,0
Querétaro,Ecuador,2006,4,2006-12-01,-0.0045979999999999997
Querétaro,El Salvador,2006,4,2006-12-01,0
Querétaro,España,2006,4,2006-12-01,11.473649999999997
Querétaro,Estados Unidos de América,2006,4,2006-12-01,46.660832000000006
Querétaro,Federación de Rusia,2006,4,2006-12-01,0
Querétaro,Finlandia,2006,4,2006-12-01,0.32640599999999997
Querétaro,Francia,2006,4,2006-12-01,13.048387000000002
Querétaro,Guatemala,2006,4,2006-12-01,0
Querétaro,Hong Kong,2006,4,2006-12-01,0
Querétaro,India,2006,4,2006-12-01,0
Querétaro,Irlanda,2006,4,2006-12-01,0
Querétaro,Israel,2006,4,2006-12-01,0
Querétaro,Italia,2006,4,2006-12-01,0.49463199999999996
Querétaro,Japón,2006,4,2006-12-01,1.8929109999999998
Querétaro,Luxemburgo,2006,4,2006-12-01,-0.0080870000000000022
Querétaro,Nicaragua,2006,4,2006-12-01,0
Querétaro,Noruega,2006,4,2006-12-01,-0.978128
Querétaro,Nueva Zelandia,2006,4,2006-12-01,0
Querétaro,Países Bajos,2006,4,2006-12-01,9.8014229999999998
Querétaro,Panamá,2006,4,2006-12-01,0
Querétaro,Perú,2006,4,2006-12-01,0
Querétaro,Polonia,2006,4,2006-12-01,0
Querétaro,Portugal,2006,4,2006-12-01,0
Querétaro,Reino Unido de la Gran Bretaña e Irlanda del Norte,2006,4,2006-12-01,0.57043300000000008
Querétaro,República Checa,2006,4,2006-12-01,0
Querétaro,Singapur,2006,4,2006-12-01,0.23622199999999999
Querétaro,Sudáfrica,2006,4,2006-12-01,0
Querétaro,Suecia,2006,4,2006-12-01,0.24209700000000001
Querétaro,Suiza,2006,4,2006-12-01,1.2590460000000001
Querétaro,Taiwán,2006,4,2006-12-01,0
Querétaro,Uruguay,2006,4,2006-12-01,0
Querétaro,"Venezuela, República Bolivariana de",2006,4,2006-12-01,0.023022000000000001
Querétaro,Otros países,2006,4,2006-12-01,0.12597999999999998
Querétaro,Alemania,2007,1,2007-03-01,19.964163000000003
Querétaro,Argentina,2007,1,2007-03-01,0.074906
Querétaro,Australia,2007,1,2007-03-01,0
Querétaro,Austria,2007,1,2007-03-01,0
Querétaro,Bélgica,2007,1,2007-03-01,0.36755100000000002
Querétaro,Belice,2007,1,2007-03-01,0
Querétaro,Brasil,2007,1,2007-03-01,-5.9806819999999998
Querétaro,Canadá,2007,1,2007-03-01,5.607424
Querétaro,Chile,2007,1,2007-03-01,0
Querétaro,"China, República Popular de",2007,1,2007-03-01,0
Querétaro,Colombia,2007,1,2007-03-01,1.7389659999999998
Querétaro,"Corea, República de",2007,1,2007-03-01,1.479149
Querétaro,Costa Rica,2007,1,2007-03-01,0
Querétaro,Dinamarca,2007,1,2007-03-01,0
Querétaro,Ecuador,2007,1,2007-03-01,0
Querétaro,El Salvador,2007,1,2007-03-01,0
Querétaro,España,2007,1,2007-03-01,355.59574099999998
Querétaro,Estados Unidos de América,2007,1,2007-03-01,71.484617999999983
Querétaro,Federación de Rusia,2007,1,2007-03-01,0
Querétaro,Finlandia,2007,1,2007-03-01,-0.058399
Querétaro,Francia,2007,1,2007-03-01,9.0896399999999993
Querétaro,Guatemala,2007,1,2007-03-01,0
Querétaro,Hong Kong,2007,1,2007-03-01,0
Querétaro,India,2007,1,2007-03-01,0
Querétaro,Irlanda,2007,1,2007-03-01,0
Querétaro,Israel,2007,1,2007-03-01,0
Querétaro,Italia,2007,1,2007-03-01,1.340408
Querétaro,Japón,2007,1,2007-03-01,0.670844
Querétaro,Luxemburgo,2007,1,2007-03-01,0
Querétaro,Nicaragua,2007,1,2007-03-01,0
Querétaro,Noruega,2007,1,2007-03-01,0
Querétaro,Nueva Zelandia,2007,1,2007-03-01,0
Querétaro,Países Bajos,2007,1,2007-03-01,0.76326200000000022
Querétaro,Panamá,2007,1,2007-03-01,0
Querétaro,Perú,2007,1,2007-03-01,0
Querétaro,Polonia,2007,1,2007-03-01,0
Querétaro,Portugal,2007,1,2007-03-01,0
Querétaro,Reino Unido de la Gran Bretaña e Irlanda del Norte,2007,1,2007-03-01,0
Querétaro,República Checa,2007,1,2007-03-01,0
Querétaro,Singapur,2007,1,2007-03-01,15.971469000000001
Querétaro,Sudáfrica,2007,1,2007-03-01,0
Querétaro,Suecia,2007,1,2007-03-01,0
Querétaro,Suiza,2007,1,2007-03-01,0.021031000000000001
Querétaro,Taiwán,2007,1,2007-03-01,0
Querétaro,Uruguay,2007,1,2007-03-01,0
Querétaro,"Venezuela, República Bolivariana de",2007,1,2007-03-01,0
Querétaro,Otros países,2007,1,2007-03-01,0.13556600000000002
Querétaro,Alemania,2007,2,2007-06-01,-1.5573409999999999
Querétaro,Argentina,2007,2,2007-06-01,0.0041354499999999997
Querétaro,Australia,2007,2,2007-06-01,0
Querétaro,Austria,2007,2,2007-06-01,0
Querétaro,Bélgica,2007,2,2007-06-01,2.1514739999999999
Querétaro,Belice,2007,2,2007-06-01,0
Querétaro,Brasil,2007,2,2007-06-01,-5.0640089999999995
Querétaro,Canadá,2007,2,2007-06-01,-1.9483980000000001
Querétaro,Chile,2007,2,2007-06-01,0
Querétaro,"China, República Popular de",2007,2,2007-06-01,0
Querétaro,Colombia,2007,2,2007-06-01,0.72203499999999998
Querétaro,"Corea, República de",2007,2,2007-06-01,-2.4370380000000003
Querétaro,Costa Rica,2007,2,2007-06-01,0
Querétaro,Dinamarca,2007,2,2007-06-01,0
Querétaro,Ecuador,2007,2,2007-06-01,0
Querétaro,El Salvador,2007,2,2007-06-01,0
Querétaro,España,2007,2,2007-06-01,7.3379520000000005
Querétaro,Estados Unidos de América,2007,2,2007-06-01,-12.010010000000005
Querétaro,Federación de Rusia,2007,2,2007-06-01,0
Querétaro,Finlandia,2007,2,2007-06-01,0.191362
Querétaro,Francia,2007,2,2007-06-01,21.800880000000006
Querétaro,Guatemala,2007,2,2007-06-01,0
Querétaro,Hong Kong,2007,2,2007-06-01,0
Querétaro,India,2007,2,2007-06-01,0
Querétaro,Irlanda,2007,2,2007-06-01,0
Querétaro,Israel,2007,2,2007-06-01,0
Querétaro,Italia,2007,2,2007-06-01,1.7768569999999999
Querétaro,Japón,2007,2,2007-06-01,0.86684799999999995
Querétaro,Luxemburgo,2007,2,2007-06-01,1.5301419999999999
Querétaro,Nicaragua,2007,2,2007-06-01,0
Querétaro,Noruega,2007,2,2007-06-01,0
Querétaro,Nueva Zelandia,2007,2,2007-06-01,0
Querétaro,Países Bajos,2007,2,2007-06-01,-0.021577999999999986
Querétaro,Panamá,2007,2,2007-06-01,0
Querétaro,Perú,2007,2,2007-06-01,0
Querétaro,Polonia,2007,2,2007-06-01,0
Querétaro,Portugal,2007,2,2007-06-01,0
Querétaro,Reino Unido de la Gran Bretaña e Irlanda del Norte,2007,2,2007-06-01,14.430488
Querétaro,República Checa,2007,2,2007-06-01,0
Querétaro,Singapur,2007,2,2007-06-01,0.26061000000000001
Querétaro,Sudáfrica,2007,2,2007-06-01,0
Querétaro,Suecia,2007,2,2007-06-01,0.079144999999999993
Querétaro,Suiza,2007,2,2007-06-01,36.831166000000003
Querétaro,Taiwán,2007,2,2007-06-01,0
Querétaro,Uruguay,2007,2,2007-06-01,0
Querétaro,"Venezuela, República Bolivariana de",2007,2,2007-06-01,0
Querétaro,Otros países,2007,2,2007-06-01,0.000145
Querétaro,Alemania,2007,3,2007-09-01,-8.8509159999999998
Querétaro,Argentina,2007,3,2007-09-01,0.29491200000000001
Querétaro,Australia,2007,3,2007-09-01,0
Querétaro,Austria,2007,3,2007-09-01,0
Querétaro,Bélgica,2007,3,2007-09-01,0
Querétaro,Belice,2007,3,2007-09-01,0
Querétaro,Brasil,2007,3,2007-09-01,3.924077
Querétaro,Canadá,2007,3,2007-09-01,1.633008
Querétaro,Chile,2007,3,2007-09-01,0
Querétaro,"China, República Popular de",2007,3,2007-09-01,0.048232000000000004
Querétaro,Colombia,2007,3,2007-09-01,0.98775899999999994
Querétaro,"Corea, República de",2007,3,2007-09-01,13.017895000000001
Querétaro,Costa Rica,2007,3,2007-09-01,0
Querétaro,Dinamarca,2007,3,2007-09-01,0
Querétaro,Ecuador,2007,3,2007-09-01,0.0020409999999999998
Querétaro,El Salvador,2007,3,2007-09-01,0
Querétaro,España,2007,3,2007-09-01,3.5610900000000001
Querétaro,Estados Unidos de América,2007,3,2007-09-01,89.918913999999972
Querétaro,Federación de Rusia,2007,3,2007-09-01,0
Querétaro,Finlandia,2007,3,2007-09-01,0.13551299999999999
Querétaro,Francia,2007,3,2007-09-01,14.079953000000001
Querétaro,Guatemala,2007,3,2007-09-01,0
Querétaro,Hong Kong,2007,3,2007-09-01,0
Querétaro,India,2007,3,2007-09-01,0
Querétaro,Irlanda,2007,3,2007-09-01,0
Querétaro,Israel,2007,3,2007-09-01,0
Querétaro,Italia,2007,3,2007-09-01,3.454377
Querétaro,Japón,2007,3,2007-09-01,1.6253919999999999
Querétaro,Luxemburgo,2007,3,2007-09-01,0.57804199999999994
Querétaro,Nicaragua,2007,3,2007-09-01,0
Querétaro,Noruega,2007,3,2007-09-01,0
Querétaro,Nueva Zelandia,2007,3,2007-09-01,0
Querétaro,Países Bajos,2007,3,2007-09-01,0.010377999999999915
Querétaro,Panamá,2007,3,2007-09-01,0
Querétaro,Perú,2007,3,2007-09-01,0
Querétaro,Polonia,2007,3,2007-09-01,0
Querétaro,Portugal,2007,3,2007-09-01,0
Querétaro,Reino Unido de la Gran Bretaña e Irlanda del Norte,2007,3,2007-09-01,2.8311280000000001
Querétaro,República Checa,2007,3,2007-09-01,0
Querétaro,Singapur,2007,3,2007-09-01,-2.3065850000000001
Querétaro,Sudáfrica,2007,3,2007-09-01,0.00027800000000000004
Querétaro,Suecia,2007,3,2007-09-01,0.18376599999999998
Querétaro,Suiza,2007,3,2007-09-01,0
Querétaro,Taiwán,2007,3,2007-09-01,0
Querétaro,Uruguay,2007,3,2007-09-01,0
Querétaro,"Venezuela, República Bolivariana de",2007,3,2007-09-01,0
Querétaro,Otros países,2007,3,2007-09-01,0.46504600000000007
Querétaro,Alemania,2007,4,2007-12-01,15.267901
Querétaro,Argentina,2007,4,2007-12-01,0.25388299999999997
Querétaro,Australia,2007,4,2007-12-01,0
Querétaro,Austria,2007,4,2007-12-01,0.0045999999999999999
Querétaro,Bélgica,2007,4,2007-12-01,0
Querétaro,Belice,2007,4,2007-12-01,0
Querétaro,Brasil,2007,4,2007-12-01,3.2756800000000004
Querétaro,Canadá,2007,4,2007-12-01,-6.511603
Querétaro,Chile,2007,4,2007-12-01,0
Querétaro,"China, República Popular de",2007,4,2007-12-01,0.022712
Querétaro,Colombia,2007,4,2007-12-01,0.066284999999999997
Querétaro,"Corea, República de",2007,4,2007-12-01,-8.5283839999999991
Querétaro,Costa Rica,2007,4,2007-12-01,0
Querétaro,Dinamarca,2007,4,2007-12-01,0
Querétaro,Ecuador,2007,4,2007-12-01,0.00072799999999999991
Querétaro,El Salvador,2007,4,2007-12-01,0
Querétaro,España,2007,4,2007-12-01,4.9000710000000005
Querétaro,Estados Unidos de América,2007,4,2007-12-01,29.892283999999979
Querétaro,Federación de Rusia,2007,4,2007-12-01,0
Querétaro,Finlandia,2007,4,2007-12-01,0.045111999999999999
Querétaro,Francia,2007,4,2007-12-01,-2.6316239999999977
Querétaro,Guatemala,2007,4,2007-12-01,0
Querétaro,Hong Kong,2007,4,2007-12-01,0
Querétaro,India,2007,4,2007-12-01,0
Querétaro,Irlanda,2007,4,2007-12-01,0
Querétaro,Israel,2007,4,2007-12-01,0
Querétaro,Italia,2007,4,2007-12-01,4.2598050000000001
Querétaro,Japón,2007,4,2007-12-01,1.464216
Querétaro,Luxemburgo,2007,4,2007-12-01,0.81785300000000005
Querétaro,Nicaragua,2007,4,2007-12-01,0
Querétaro,Noruega,2007,4,2007-12-01,0
Querétaro,Nueva Zelandia,2007,4,2007-12-01,0
Querétaro,Países Bajos,2007,4,2007-12-01,3.7411160000000003
Querétaro,Panamá,2007,4,2007-12-01,0.044665000000000003
Querétaro,Perú,2007,4,2007-12-01,1.4355340000000001
Querétaro,Polonia,2007,4,2007-12-01,0
Querétaro,Portugal,2007,4,2007-12-01,0
Querétaro,Reino Unido de la Gran Bretaña e Irlanda del Norte,2007,4,2007-12-01,2.0370980000000003
Querétaro,República Checa,2007,4,2007-12-01,0
Querétaro,Singapur,2007,4,2007-12-01,91.333824000000007
Querétaro,Sudáfrica,2007,4,2007-12-01,0
Querétaro,Suecia,2007,4,2007-12-01,0.318442
Querétaro,Suiza,2007,4,2007-12-01,2.9776699999999998
Querétaro,Taiwán,2007,4,2007-12-01,0
Querétaro,Uruguay,2007,4,2007-12-01,0
Querétaro,"Venezuela, República Bolivariana de",2007,4,2007-12-01,0
Querétaro,Otros países,2007,4,2007-12-01,1.9741869999999997
Querétaro,Alemania,2008,1,2008-03-01,13.370401000000001
Querétaro,Argentina,2008,1,2008-03-01,0.0050879999999999996
Querétaro,Australia,2008,1,2008-03-01,0
Querétaro,Austria,2008,1,2008-03-01,0.155555
Querétaro,Bélgica,2008,1,2008-03-01,0.013820000000000001
Querétaro,Belice,2008,1,2008-03-01,0
Querétaro,Brasil,2008,1,2008-03-01,6.5411160000000006
